born_on_date,born_month,born_year,collection,species_site,species,site,parents,tank_id,brood_no,brood_ID,individual,sl_mm,hw_mm,hw/sl,notes,gen
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 7,8,Xmal_xbir_F2_III-23_8,3,11.455,2.336,0.203928416,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 7,8,Xmal_xbir_F2_III-23_8,4,10.451,2.13,0.203808248,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 7,8,Xmal_xbir_F2_III-23_8,5,10.131,2.352,0.232158721,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,1,10.461,2.327,0.222445273,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,2,10.349,2.509,0.242438883,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,3,9.487,2.857,0.301148941,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,4,11.281,2.54,0.225157344,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,5,12.546,2.857,0.227721983,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,6,9.016,2.366,0.26242236,,
16-III-23,III,23,III-23,Xmal_xbir_F2,Xmal_xbir_F2,CHIC/COAC,,roof tank 8,9,Xmal_xbir_F2_III-23_9,7,9.89,2.001,0.202325581,,
14-II-22,II,22,II-22,Xmal_xbir_F2,Xmal_xbir_F2,,S000210,roof tank 7,10,Xmal_xbir_F2_II-22_10,1,9.289,2.332,0.251049629,,
14-II-22,II,22,II-22,Xmal_xbir_F2,Xmal_xbir_F2,,S000210,roof tank 7,10,Xmal_xbir_F2_II-22_10,2,11.618,1.806,0.155448442,,
